acceleration_x,acceleration_y,acceleration_z,angular_rotation_x,angular_rotation_y,angular_rotation_z,label
-0.977713,-0.140596,0.151044,0.36356,-0.096378,0.025748,standing still
-0.977081,-0.139458,0.15097,0.377796,0.001605,-0.081092,standing still
-0.979084,-0.142218,0.14926,0.406754,-0.093183,0.014891,standing still
-0.976626,-0.144435,0.149991,0.399832,-0.05106,-0.032681,standing still
-0.980332,-0.139189,0.15224,0.512317,-0.259574,0.150216,standing still
-0.978246,-0.14067,0.149338,0.306625,-0.052862,-0.032329,standing still
-0.977654,-0.142638,0.149392,0.355812,0.058767,-0.082787,standing still
-0.977538,-0.143379,0.148542,0.363208,-0.130315,0.032793,standing still
-0.976168,-0.143889,0.148002,0.281978,0.112976,-0.123532,standing still
-0.976892,-0.14245,0.147644,0.43114,-0.090852,-0.023624,standing still
-0.978593,-0.143851,0.1471,0.458399,-0.10895,0.037042,standing still
-0.978414,-0.1427,0.147136,0.397307,-0.108843,0.025657,standing still
-0.976674,-0.145299,0.148769,0.618064,-0.07437,-0.028492,standing still
-0.980082,-0.145226,0.14582,0.37134,-0.061641,-0.03538,standing still
-0.97965,-0.143012,0.146259,0.264784,0.003673,-0.072523,standing still
-0.976877,-0.143698,0.14598,0.347147,-0.066507,-0.002016,standing still
-0.980002,-0.146271,0.144868,0.435088,-0.167531,0.079064,standing still
-0.978703,-0.144488,0.145115,0.34923,0.015741,-0.06158,standing still
-0.977332,-0.142646,0.145647,0.330716,0.010587,-0.066012,standing still
-0.978374,-0.145326,0.14495,0.346575,-0.022151,-0.040891,standing still
-0.977465,-0.144983,0.143745,0.363488,-0.02842,-0.054953,standing still
-0.978606,-0.148074,0.142728,0.420353,-0.088569,0.004018,standing still
-0.977815,-0.146328,0.142088,0.371637,-0.05617,-0.024822,standing still
-0.972666,-0.148305,0.14227,0.420075,0.095453,-0.36354,standing still
-0.978512,-0.151023,0.138841,0.355054,-0.107972,0.000311,standing still
-0.976635,-0.160077,0.139806,0.374672,-0.382401,0.126208,standing still
-0.977623,-0.147604,0.138773,0.50654,-0.055069,0.009028,standing still
-0.982261,-0.151429,0.136231,0.481452,0.082238,-0.09562,standing still
-0.978684,-0.152401,0.137663,0.364409,-0.041372,-0.030846,standing still
-0.978748,-0.150926,0.137736,0.323227,-0.02697,-0.038893,standing still
-0.980129,-0.151491,0.137865,0.373308,-0.190457,0.037591,standing still
-0.978361,-0.151475,0.138421,0.448255,-0.219977,0.086828,standing still
-0.978238,-0.152495,0.138095,0.472608,-0.043707,-0.02497,standing still
-0.977214,-0.151115,0.139869,0.414435,-0.231965,0.0518,standing still
-0.979471,-0.151703,0.138062,0.348899,0.048862,-0.083966,standing still
-0.972323,-0.150752,0.141059,0.544907,0.108736,-0.1128,standing still
